,AIRPORT,AREA   CITY,AREA   CITY AND COUNTY,AREA   CITY AND COUNTY SEAT,AREA   CITY TOTAL,AREA   CONSOLIDATED,AREA   CONSOLIDATED CITY-BOROUGH,AREA   CSA,AREA   DENSITY,AREA   ESTIMATE 2018,AREA   ESTIMATE JULY 2017,AREA   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,AREA   HOME RULE MUNICIPALITY,AREA   INDEPENDENT CITY,AREA   LAND,AREA   METRO,AREA   METROPOLITAN CITY,AREA   RANK,AREA   STATE CAPITAL,AREA   STATE CAPITAL AND CITY,AREA   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,AREA   STATE CAPITAL CITY,AREA   STATE CAPITAL OF CONNECTICUT,AREA   SUMMER DST,AREA   TOWN,AREA   URBAN,AREA   URBAN1,AREA   URBAN2,AREA   WATER,AREA CODE,AREA RANK,BIOREGION,BIRD,BOROUGH,CHARTERED,CHARTERED CITY,CHARTERED TOWN,CITY AND COUNTY,CITY CHARTER,CITY FLOWER,CITY OF ATLANTA,CITY STATUS,CITY-COUNTY CONSOLIDATION,COMMISSIONED,COMMUTER RAIL,CONSOLIDATED,CONSTITUENT COUNTIES / BOROUGHS,COUNTIES,COUNTRY,COUNTY,COUNTY ROUTES,COUNTY SEAT1,COUNTY SEAT2,CSA,City,DEMONYM,DISTRICT,ELEVATION,ELEVATION MEAN,ELEVATIONLOWEST,ESTABLISHED,ESTABLISHED TWICKENHAM,ETHNICITY   ASIAN,ETHNICITY   BLACK,ETHNICITY   HISPANIC,ETHNICITY   SUMMER DST,ETHNICITY   WHITE,EXPRESSWAYS,FIPS CODE,FIPS CODE 0,FIRST SETTLED VILLAGE,FIRST SETTLEMENT,FLOWER,FORMALLY INCORPORATED TOWN,FOUNDATION,FOUNDED,FOUNDED AS,FOUNDED BY,FOUNDED:,FOUNDING,GDP,"GDP CITY, 2015",GEOCODE,"GMP METRO, 2017",GNIS  FEATURE ID,GNIS FEATURE ID,GNIS ID,GOVERNMENT   ACTING MAYOR AND VICE MAYOR,GOVERNMENT   ADMINISTRATOR,GOVERNMENT   ALASKA HOUSE,GOVERNMENT   ALASKA SENATE,GOVERNMENT   ALDERMEN,GOVERNMENT   ASSEMBLY MEMBERS,GOVERNMENT   ASSEMBLYMEMBER,GOVERNMENT   AUDITOR,GOVERNMENT   BODY,GOVERNMENT   BUSINESS ADMINISTRATOR,GOVERNMENT   CA ASSEMBLY,GOVERNMENT   CA SENATE,GOVERNMENT   CHIEF OF POLICE,GOVERNMENT   CITY ADMIN.,GOVERNMENT   CITY ADMINISTRATOR,GOVERNMENT   CITY ATTORNEY,GOVERNMENT   CITY AUDITOR,GOVERNMENT   CITY CLERK,GOVERNMENT   CITY CONTROLLER,GOVERNMENT   CITY COUNCIL,GOVERNMENT   CITY COUNCIL MEMBERS,GOVERNMENT   CITY MANAGER,GOVERNMENT   CITY MAYOR,GOVERNMENT   CITY PROSECUTOR,GOVERNMENT   CITY SOLICITOR,GOVERNMENT   CITY TREASURER,GOVERNMENT   CITY-PARISH PRESIDENT,GOVERNMENT   COMMISSION,GOVERNMENT   COMMISSIONERS,GOVERNMENT   COMMON COUNCIL,GOVERNMENT   COMPTROLLER,GOVERNMENT   COUNCIL,GOVERNMENT   COUNCIL CHAIR,GOVERNMENT   COUNCIL MEMBERS .MW-PARSER-OUTPUT .NOBOLD{FONT-WEIGHT:NORMAL}BY DISTRICT NUMBER,GOVERNMENT   COUNCIL PRESIDENT,GOVERNMENT   COUNCILMEMBER PLACE 1,GOVERNMENT   COUNCILMEMBER PLACE 2,GOVERNMENT   COUNCILMEMBER PLACE 3,GOVERNMENT   COUNCILMEMBER PLACE 4,GOVERNMENT   COUNCILMEMBER1,GOVERNMENT   COUNCILMEMBER2,GOVERNMENT   COUNCILMEMBER3,GOVERNMENT   COUNCILMEMBERS,GOVERNMENT   D.C. COUNCIL,GOVERNMENT   DELEGATE,GOVERNMENT   DEPUTY CITY MANAGER,GOVERNMENT   DEPUTY MAYOR,GOVERNMENT   FINANCE DIRECTOR,GOVERNMENT   FINANCE DIRECTOR/ TREASURER,GOVERNMENT   FIRE CHIEF,GOVERNMENT   GOVERNING BODY,GOVERNMENT   HOUSE,GOVERNMENT   HOUSES OF DELEGATES,GOVERNMENT   LEGISLATIVE,GOVERNMENT   MANAGER,GOVERNMENT   MAYOR,GOVERNMENT   MAYOR PRO TEM,GOVERNMENT   MAYOR PRO TEMPORE,GOVERNMENT   MAYOR PRO-TEM,GOVERNMENT   MAYOR-PRESIDENT,GOVERNMENT   METRO COUNCIL,GOVERNMENT   MUNICIPAL CLERK,GOVERNMENT   POLICE CHIEF,"GOVERNMENT   PRESIDENT, BOARD OF ALDERMEN",GOVERNMENT   SENATE,GOVERNMENT   STATE ASSEMBLY,GOVERNMENT   STATE ASSEMBLY MEMBERS,GOVERNMENT   STATE HOUSE,GOVERNMENT   STATE SENATE,GOVERNMENT   STATE SENATOR,GOVERNMENT   SUPERVISOR,GOVERNMENT   TEXAS STATE REPRESENTATIVE,GOVERNMENT   TEXAS STATE SENATOR,GOVERNMENT   TOWN CLERK,GOVERNMENT   TOWN MANAGER,GOVERNMENT   TREASURER,GOVERNMENT   TYPE,GOVERNMENT   U. S. REP.,GOVERNMENT   U.S. CONGRESS,GOVERNMENT   U.S. HOUSE,GOVERNMENT   U.S. REP.,GOVERNMENT   U.S. REPRESENTATIVE,GOVERNMENT   U.S. SENATE,GOVERNMENT   UNITED STATES REPRESENTATIVES,GOVERNMENT   VICE MAYOR,GOVERNMENT   VICE-MAYOR,GOVERNMENT   VIRGINIA SENATE,HIGHEST ELEVATION,HIGHEST ELEVATION– NEAR BLUE ISLAND,HIGHWAYS,HISTORIC COLONIES,HISTORIC COLONY,HISTORIC COUNTRIES,HISTORIC EMPIRES,HOME RULE ACT,INCORPORATED,INCORPORATED AS CITY,INCORPORATED AS TOWN,INCORPORATED CITY OF POMPANO BEACH,INCORPORATED CITY OF WEST PALM BEACH,INCORPORATED CITY,INCORPORATED INDEPENDENT CITY,INCORPORATED TOWN OF POMPANO,INCORPORATED TOWN OF WEST PALM BEACH,INCORPORATED TOWN,INCORPORATED VILLAGE,INCORPORATED AS A CITY,INCORPORATED AS A TOWN,INCORPORATED AS A VILLAGE,INCORPORATED TOWN,INCORPORATEDAS DERRYFIELD,INCORPORATEDAS MANCHESTER,"INCORPORATED, CITY","INCORPORATED, TOWN",INCORPORATED1,INCORPORATED2,INCORPORATED:,INCORPORATION,INDEPENDENT CITY,INTERSTATE,INTERSTATE HIGHWAYS,INTERSTATE SPURS,LARGEST BOROUGH BY AREA,LARGEST BOROUGH BY GDP 2015,LARGEST BOROUGH BY POPULATION,LIGHT RAIL,LOGO,LOWEST ELEVATION,LOWEST ELEVATION COLUMBIA RIVER,LOWEST ELEVATION– AT LAKE MICHIGAN,MAJOR AIRPORT,MAJOR HIGHWAYS,MAJOR STATE HIGHWAYS,MAJOR STATE ROADS,MAJOR STATE ROUTES,MARTHASVILLE,METRO,METROPOLITAN AREA,METROPOLITAN STATISTICAL AREA,MISSION,MSA,MUNICIPAL INCORPORATION,MUNICIPALITY,NAMED,NAMED FOR,OFFICIAL TREE,ORGANIZED,OTHER MAIN ROADWAYS,OTHER MAJOR HIGHWAYS,PARISH,PARISHES,PASSENGER RAIL,PLATTED,POPULATION   BALANCE,POPULATION   CHANGE 2011–2014,POPULATION   CITY,POPULATION   CITY AND COUNTY,POPULATION   CITY AND COUNTY SEAT,POPULATION   CITY TOTAL,POPULATION   CONSOLIDATED,POPULATION   CONSOLIDATED CITY-BOROUGH,POPULATION   CONSOLIDATED CITY-COUNTY,POPULATION   CONSOLIDATED CITY-PARISH,POPULATION   CONSOLIDATED CITY–COUNTY,POPULATION   CSA,POPULATION   CSA 2015,POPULATION   CSA 2017,POPULATION   CSA 2018,POPULATION   CSA DENSITY,POPULATION   CSRA,POPULATION   DEMONYM,POPULATION   DENSITY,POPULATION   DENSITY RANK,POPULATION   ESTIMATE 2013,POPULATION   ESTIMATE 2014,POPULATION   ESTIMATE 2015,POPULATION   ESTIMATE 2016,POPULATION   ESTIMATE 2017,POPULATION   ESTIMATE 2018,POPULATION   ESTIMATE 2019,"POPULATION   ESTIMATE APRIL 1, 2019",POPULATION   ETHNICITIES,POPULATION   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,POPULATION   GMP,POPULATION   HOME RULE MUNICIPALITY,POPULATION   INDEPENDENT CITY,POPULATION   METRO,POPULATION   METRO DENSITY,POPULATION   METROPOLITAN CITY,POPULATION   MSA,POPULATION   MSA 2015,POPULATION   MSA 2017,POPULATION   MSA 2018,POPULATION   RANK,POPULATION   STATE CAPITAL,POPULATION   STATE CAPITAL AND CITY,POPULATION   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,POPULATION   STATE CAPITAL CITY,POPULATION   SUMMER DST,POPULATION   TOTAL,POPULATION   TOWN,POPULATION   URBAN,POPULATION   URBAN 2010,POPULATION   URBAN DENSITY,POPULATION 2010,PRIMARY AIRPORT,PUBLIC TRANSIT,PUBLIC TRANSPORTATION,PUEBLO,PUEBLO FOUNDED,RAIL,RAILWAY STATION,RAPID TRANSIT,RE-INCORPORATED,RE-INCORPORATED AS CITY,REGION,REGIONAL RAIL,REINCORPORATED,RENAMED,RENAMED EL PASO,RESIDENCE ACT,SEAPORTS,SECONDARY AIRPORT,SETTLED,SETTLED LAKE WORTH COUNTRY SETTLEMENT,SETTLED POMPANO SETTLEMENT,SETTLED TOWN,SETTLED AS,SETTLED AS FRANKLIN,SISTER CITIES,SPHERE OF INFLUENCE,STANDARD OF LIVING    MEDIAN HOME VALUE,STANDARD OF LIVING    MEDIAN HOUSEHOLD INCOME,STANDARD OF LIVING    SUMMER DST,STATE,STATE ROUTES,TERMINUS,TIME ZONE,TOWN LAID OUT,TOWNSHIP,TRANSIT,TREE,U.S. HIGHWAYS,U.S. ROUTE,U.S. STATE,UNINCORPORATED,UNOFFICIALLY INCORPORATED VILLAGE,USDA HARDINESS ZONES,WATERWAYS,WEBSITE,WIKIMEDIA COMMONS,ZIP CODE,ZIP CODE PREFIXES,FEDERAL INFOR MATION PROCESSING STANDARDS|FIPS CODE,AREA CONSOLIDATED CITY-COUNTY,AREA TOTAL
236,,,,,,,,,,,,,,,6.43 sq mi (16.65 km2),,,,,,,,,,,,,,0.70 sq mi (1.81 km2),617 / 857,,,,,,,,,,,,,,,,,,, United States,Middlesex,,,,,Cambridge,,,40 ft (12 m),,,,,,,,,,,25-11000,,,,,,,,,,,,,,,,,0617365,,,,,,,,,,,,,,,,,,,,,,,Louis A. DePasquale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marc C. McGovern,,,,,,,,,,,,,,,,,,,,,Council-City Manager,,,,,,,,Jan Devereaux,,,,,,,,,,,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cantabrigian,"15,000/sq mi (5,700/km2)",,,,,"110,651",,,,,,,,,,,,,,,,,,,,,,UTC−4 (Eastern),"105,162",,,,,,,,,,,,,,,,,,,,,,,,1630,,,,,,,,,,, Massachusetts,,,UTC−5 (Eastern),,,,,,,,,,,,cambridgema.gov,,"02138, 02139, 02140, 02141, 02142",,,,7.13 sq mi (18.47 km2)
237,,,,,,,,,,,,,,,32.4 sq mi (83.9 km2),,,,,,,,,,,,,,1.6 sq mi (4.2 km2),"Mostly 281 also 713, 832, and 346",,,,,,,,,,,,,,,,,,,United States,Fort Bend,,,,,Sugar Land,,,100 ft (30 m),,,,,,,,,,,48-70808,,,,,,,,,,,,,,,,,1348034,,,,,,,,,,,,,,,,,,,,,Mayor Joe R. ZimmermanHimesh GandhiJennifer Lane Steve PorterBridget YeungAmy MitchellCarol McCutcheon,,Allen Bogard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,723/sq mi (1,051.2/km2)",,,,,,,,"118,118",,,,,,,,,,,,,,,,,,,UTC−5 (CDT),"78,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,,,UTC−6 (Central (CST)),,,,,,,,,,,,www.sugarlandtx.gov,,"77478-79, 77487, 77496, and 77498",,,,34.0 sq mi (88.1 km2)
238,,85.8 sq mi (222.3 km2),,,,,,,,,,,,,82.8 sq mi (214.5 km2),,,,,,,,,,,,,,3.1 sq mi (7.9 km2),409,,,,,,,,,,,,,,,,,,, United States,Jefferson,,,,,Beaumont,Beaumonter,,16 ft (5 m),,,,,,,,,,,48-07000,,,,,,,,,,,,,,,,,1330268,,,,,,,,,,,,,,,,,,,,,Mayor Becky AmesLouis R. Feldschau(at-large)W. L. Pate Jr.(at-large)Virginia Jordan(I)Mike Getz(II)Audwin M. Samuel(III)Robin Mouton(IV),,Kyle Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,267",,,,,,,,,,,,,,,,"1,438/sq mi (555.4/km2)",,,,,,"119,114",,,,,,,,,"404,872 (130th U.S.)",,,,,,,,,,,,UTC−5 (CDT),,,"147,922 (222th U.S.)",,,,,BMTS,,,,,,,,,,,,,,,,,1835,,,,,,,,,,, Texas,,,UTC−6 (CST),,,,,,   ,,,,,"Neches River, Pine Island Bayou",beaumonttexas.gov,,"77701–77710, 77713, 77720, 77725, 77726",,,,
239,,39.81 sq mi (103.11 km2),,,,,,,,,,,,,39.17 sq mi (101.45 km2),"1,714.6 sq mi (4,440.8 km2)",,,,,,,,,,158.2 sq mi (354.4 km2),,,0.64 sq mi (1.66 km2),517,,,,,,,,,,,,,,,,,,"Ingham, Clinton, Eaton", United States,,,,,,Lansing,Lansingite,,860 ft (262 m),,,,,,,,,,,26-46000,,,,,,,,,,,,,,,,,1625035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andy Schor (D),,,,,,,,,,,,,,,,,,,,,Strong Mayor-Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lansing, New York",,,,,,,,,,,"114,297",,,,,,,,,"534,684",,,,,,,"2,986.55/sq mi (1,153.12/km2)",,,,,,"116,986",,,,,,,,,"464,036",,,,,,,,,,,,UTC-4 (EDT),,,"313,532",,,,,,,,,,,,,,,,,,,,,,1835,,,,,,,,,,, Michigan,,,UTC-5 (EST),,,,,,,,,,,,www.lansingmi.gov,,48901-48980,,,,
240,Evansville Regional Airport,47.84 sq mi (123.90 km2),,,,,,,,,,,,,47.35 sq mi (122.63 km2),"2,367 sq mi (6,130 km2)",,,,,,,,,,,,,0.49 sq mi (1.27 km2),812 & 930,,,,,,,,,1847,,,,,,,,,,United States,Vanderburgh,,,,,Evansville,"Evansvillian, Vanderburger",,387 ft (118 m),,,,,,,,,,,18-22000,,,,,,,1812,,,,,,,,,,434258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lloyd Winnecke (R),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,429",,,,,,,,,,,,,,,,"2,523.43/sq mi (974.30/km2)",,,,,"119,477",,,,,,,,,,"358,676 (US: 142nd)",,,,,,,1st in Vanderburgh County1st in Southern Indiana3rd in Indiana223rd in the United States,,,,,UTC-5 (CDT),,,"229,351 (US: 159th)",,,,,,,,,,,,,,"IN-IL-KY Tri-State Area, SW Indiana",,,,,,,,,,,,,,,,,,,Indiana,,,UTC-6 (CST),,"Center, German, Knight, Perry, Pigeon",,,,,,,,,"Ohio River, Pigeon Creek",City of Evansville,," 40 total ZIP codes: 47701, 47702, 47703, 47704, 47705, 47706, 47708, 47710, 47711, 47712, 47713, 47714, 47715, 47716, 47719, 47720, 47721, 47722, 47724, 47725, 47726, 47727, 47728, 47730, 47731, 47732, 47733, 47734, 47735, 47736, 47737, 47739, 47740, 47741, 47744, 47747, 47750, 47755, 47761, 47777 ",,,,
241,,55.48 sq mi (143.70 km2),,,,,,,,,,,,,55.20 sq mi (142.95 km2),,,,,,,,,,,,,,0.29 sq mi (0.75 km2)  0.29%,507,,,,,,,,,,,,,,,,,,,United States,Olmsted,,,,,Rochester,,,"1,030 ft (401.4 m)",,,,,,,,,,,27-54880,,,,,,,1854,,,,,,,,,,0650180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Norton (I),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,769",,,,,,,,,"257,846 ",,,,,,,"2,096.80/sq mi (809.59/km2)",,,,,,,"116,941",,,,,,,,"218,280 (US: 204th)",,,,,,,US: 244th MN: 3rd,,,,,UTC−5 (CDT),,,"107,677 (US: 288th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota,,,UTC−6 (CST),,,,,,,,,,,,www.rochestermn.gov,,"55901, 55902, 55903, 55904, 55905, 55906",,,,
242,,,,,,,,,,,,,,,77.57 sq mi (200.91 km2),,,,,,,,,,,,,,0.68 sq mi (1.76 km2),816,,,,,,,,,,,,,,,,,,Jackson,United States,,,,,,Independence,,,"1,033 ft (315 m)",,,,,,,,,,,29-35000,,,,,,,"March 29, 1827",,,,,,,,,,0735664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eileen Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500/sq mi (580/km2)",,,,,,"117,306",,,,,,,,,,,,,,,,,,,,,UTC−5 (CDT),"116,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,,,UTC−6 (Central (CST)),,,,,,,,,,,,City of Independence,,64050-64057,,,,78.25 sq mi (202.67 km2)
243,,,,,,,,,,,,,,,40.92 sq mi (105.97 km2),,,,,,,,,,,,,,0.27 sq mi (0.70 km2)  6.95%,707,,,,,,,,,,,,,,,,,,,United States,Solano,,,,,Fairfield,,,13 ft (4 m),,,,,,,,,,,06-23182,,,,,,,,,,,,,,,,,"1656005, 2410474",,,,,,,,Jim Frazier (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harry T. Price,,,,,,,,,,,,,,Bill Dodd (D),,,,,,,Council-manager,John Garamendi (D),,,,,,,,,,,,,,,,,,"December 12, 1903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,804.67/sq mi (1,082.89/km2)",,,,,"114,756",,,,,,,,,,,,,,,,,2nd in Solano County57th in California,,,,,UTC−7 (PDT),"105,321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California,,,UTC−8 (Pacific),,,,,,,,,,,,www.fairfield.ca.gov,,94533–94535,,,,41.18 sq mi (106.67 km2)
244,,44.2 sq mi (114.4 km2),,,,,,,,,,,,,41.7 sq mi (107.9 km2),,,,,,,,,,,,,,2.5 sq mi (6.5 km2),"385, 801",,,,,,,,,,,,,,,,,,, United States,Utah,,,,,Provo,,,"4,551 ft (1,387 m)",,,,,,,,,,,49-62470,,,,,,,1849,,,,,,,,,,,1444661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gary Winterton,,,,,,,,,,,,,,,,,,,,,,,Michelle Kaufusi,,,,,,,,,,,,,,,,,,,,,Strong mayor,,,,,,,,,,,,,,,,,,,April 1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Étienne Provost,,,,,,,,,,,"117,335",,,,,,,,,,,,,,,,"2,700/sq mi (1,000/km2)",,,,,,,,,,,,,,,"526,810",,,,,,,,,,,,UTC−6 (MDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Utah,,,UTC−7 (Mountain (MST)),,,,,,,,,,,,www.provo.org,,84601-84606,,,,
245,,35.82 sq mi (92.77 km2),,,,,,,,,,,,,25.99 sq mi (67.31 km2),,,,,,,,,,,,,,9.83 sq mi (25.46 km2),727,,,,,,,,,,,,,,,,,,,United States,Pinellas,,,,,Clearwater,,,30 ft (9 m),,,,,,,,,,,12-12875,,,,,,,,,,,,,,,,,0280543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George N. Cretekos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,685",,,,,,,,,,,,,,,,"4,444.86/sq mi (1,716.14/km2)",,,,,,"115,513",,,,,,,,,"2,783,243",,,,,,,,,,,,UTC-4 (EDT),,,,,,,,,,,,,,,"May 27, 1915",,,,,,,,,,,,,,,,,,,,,Florida,,,UTC-5 (Eastern (EST)),,,,,,,,,,,,www.myclearwater.com,,33755–33769,,,,
246,,49.6 sq mi (128.5 km2),,,,,,,,,,,,,49.5 sq mi (128.1 km2),,,,,,,,,,,,,,0.2 sq mi (0.5 km2),979,,,,,,,,,,,,,,,,,,, United States,Brazos,,,,,College Station,,,338 ft (103 m),,,,,,,,,,,48-15976,,,,,,,,,,,,,,,,,1354786,,,,,,,,,,,,,,,,,,,,," Council members Bob Brick, Place 1Jerome Rektorik, Place 2Linda Harvell, Place 3Elianor Vessali, Place 4John Nichols, Place 5Dennis Maloney, Place 6 ",,Bryan Woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl Mooney,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,321",,,,,,,,,,,,,,,,"1,978/sq mi (763.7/km2)",,,,,,,,,,,,,,,"273,101 (US: 175th)",,,,,,,,,,,,UTC-5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Texas,,,UTC-6 (CST),,,,,,,,,,,,www.cstx.gov,,77840-77845,,,,
247,,,,,,,,,,,,,,,30.9 sq mi (80.0 km2),,,,,,,,,,,,,,0.0 sq mi (0.0 km2),"385, 801",,,,,,,,,,,,,,,,,,, United States,Salt Lake,,,,,West Jordan,,,"4,373 ft (1,333 m)",,,,,,,,,,,49-82950,,,,,,,,,,,,,,,,,1434086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan River,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,356.37/sq mi (1,296.4/km2)",,,,,,,,,,,,,,,,,,,,,,,,,,,UTC−6 (MDT),"111,946",,,,,,,,,,,,,,,,,,,,,,,,1848,,,,,,,,,,, Utah,,,UTC−7 (Mountain (MST)),,,,,,,,,,,,www.westjordan.utah.gov,,"84081, 84084, 84088",,,,30.9 sq mi (80.0 km2)
248,,,,,,,,,,,,,,,37.74 sq mi (97.74 km2),,,,,,,,,,,,,,1.38 sq mi (3.57 km2)  3.55%,442/760,,,,,,,,,,Bird‐of‐paradise,,,,,,,,, United States of America,San Diego,,,,,Carlsbad,,,52 ft (16 m),,,,,,,,,,,06-11194,,,,,,,,,,,,,,,,,"1660437, 2409984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Armstrong-Champ,,,,,,,,,,,,,,,,,,,,,Council–manager,,,,,,,,,,,,,,,,,,,"July 16, 1952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,055.91/sq mi (1,179.97/km2)",,,,,,"115,330",,,,,,,,,,,,,,,,5th in San Diego County54th in California,,,,,UTC−7 (PDT),"105,328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (Pacific),,,,,,,,,,,,www.carlsbadca.gov,,"92008–92011, 92018",,,,39.12 sq mi (101.31 km2)
249,,,,,,,,,,,,,,,9.56 sq mi (24.77 km2),,,,,,,,,,,,,,0.09 sq mi (0.22 km2)  0.89%,626,,,,,,,,,,,,,,,,,,,United States, Los Angeles,,,,,El Monte,,,299 ft (91 m),,,,,,,,,,,06-22230,,,,,,,,,,,,,,,,,"1652702, 2410413",,,,,,,,,,,,,,,,,,,,,,,,,,,Viviana Longoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Quintero,,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,"November 18, 1912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,111.17/sq mi (4,675.97/km2)",,,,,"115,807",,,,,,,,,,,,,,,,,10th in Los Angeles County52nd in California,,,,,UTC−7 (PDT),"113,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,California,,,UTC−8 (Pacific),,,,,,,,,,,,ci.el-monte.ca.us,,91731–91735,,,,9.65 sq mi (24.99 km2)
250,,,,,,,,,,,,,,,33.60 sq mi (87.02 km2),,,,,,,,,,,,,,0.04 sq mi (0.09 km2)  0.11%,951,,,,,,,,,,,,,,,,,,, United States,Riverside,,,,,Murrieta,,,"1,175 ft (334 m)",,,,,,,,,,,06-50076,,,,,,,,,,,,,,,,,"1667919, 2411199",,,,,,,,,,,,,,,,,,,,,Randon LaneRick GibbsAlan LongJonathan IngramKelly Seyarto,,Kim Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council–manager,,,,,,,,,,,,,,,,,,,"July 1, 1991",,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,422.17/sq mi (1,321.36/km2)",,,,,,,"114,985",,,,,,,,,,,,,,,4th in Riverside County63rd in California,,,,,UTC−7 (PDT),"103,466",,,,,,Ontario International Airport (ONT)San Diego International Airport (SAN),,,,,,,,,,,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (Pacific),,,,,,,,,,,,www.murrieta.org,,92562–92564,,,,33.64 sq mi (87.12 km2)
